id,keyword,location,text
58,,,describe effective approaches to efficient design of programming projects
59,,,describe function invocation and data transmission via call-by-value
60,,,demonstrate the appropriate use of chapter topics via student written code
61,,,chap 5: describe the need for and the use of the data type char
62,,,describe the use of char i/o commands getchar() and putchar()
63,,,name the char header file containing useful char macros
64,,,demonstrate the appropriate use of chapter topics via student written code
65,,,chap 6: name the c fundamental data types
66,,,name the integral data types and data valid for such types
67,,,name the floating data types and data valid for such types
68,,,describe the syntax and use of the sizeof operator
69,,,name the c math functions referenced and how access is achieved
70,,,describe the syntax and use for c casts and type conversions
71,,,demonstrate the appropriate use of chapter topics via student written code
72,,,chap 8: describe the declaration and use of pointer variables
73,,,describe the syntax and use for the dereference operator
74,,,describe the need for pointer variables to implement call-by-reference
75,,,describe the concept of variable scope and its impact on variable accessibility
76,,,name the storage classes studied and their impact on variable scope and extent
77,,,demonstrate the appropriate use of chapter topics via student written code
78,,,chap 9
79,,,describe the need for and the declaration of single-dimension arrays
80,,,describe the relationship between arrays and pointers in c
81,,,describe pointer arithmetic and its use with array element access
82,,,describe the syntax and need for passing arrays to a function
83,,,describe the need for and the declaration of multi-dimension arrays
84,,,describe the needed syntax and the benefit of dynamic memory allocation
85,,,demonstrate appropriate use of chapter topics via student written code
86,,,chap
87,,,10 describe the need for and the declaration of string data
88,,,describe the process of accessing string data through pointers
89,,,name and describe the use for string handling functions available in the standard library
90,,,demonstrate the appropriate use of chapter topics via student written code
91,,,chap
92,,,11 describe the concept of recursion and how it is implanted in c
93,,,demonstrate the appropriate use of recursion with student written code
94,,,chap
95,,,12 describe the need for and the declaration of c structures
96,,,describe the syntax needed to access a structure member
97,,,describe the declaration of and need for an array of structures
98,,,describe the characteristic of a self-referential structure
99,,,describe the need for and the creation of a liner linked-list
100,,,demonstrate the appropriate use of chapter topics with student written code
101,,,chap 13 describe the need for and the creation of files for data input and output
102,,,describe the syntax necessary to gain access to an existing file or create a new one
103,,,describe the use of and syntax required for the fprintf() and fscanf() functions
