id,keyword,location,text
31,,,individual activities 20% exams 20% team project 45% final paper 10% peer evaluation 5% total: 100 individual activities students will participate in individual activities that contribute to their ﬁnal grades
32,,,these are graded separately from group activities
33,,,these will include: ● quizzes and exams ● in-class presentations ● written analysis of readings and other materials all individual activities will be weighted equally with each other
34,,,quizzes and exams there will be exams and quizzes given via canvas throughout the semester
35,,,"these will be on topics covered in class during lectures, readings, and other assigned materials"
36,,,in-class presentations students will have assignments that will require them to present on a topic during class
37,,,the presenting students will then be asked to help lead discussions on that topic
38,,,"to prepare for this, students will be assigned a research paper on their assigned topic"
39,,,written analysis students may be given written assignments to be submitted on canvas
40,,,"using the discussion sections on canvas, students will have homework assignments where they are asked to reﬂect on and analyze a paper, web article, or video"
41,,,group activities students will work in teams to create a vr project from start to finish
42,,,this includes the following: concept/design ●background research and writing assignments ○design document page3of9 course s yllabus ■concept art ■interaction flow charts ■core mechanics ○literature review ■existing projects ■related studies ■subject matter research production ●build out prototype of team’s project ●add art and features ●develop finished “vertical slice” of the project evaluation ●develop user study plan ●create a video presentation and a research paper teams will be responsible for the timely submission of milestones and final deliverables
43,,,"there will be periods of the class where students are expected to work on their projects, even if nothing is explicitlyassigned for any given class day"
44,,,students are expected to show up to class with progress reports during thesecourse dates
45,,,"final deliverables for the group project ●1 design document ●1 vr project, compiled to an executable ●1 final documentation video ●1 research paper vr demo times (outside of lectures) students are encouraged to schedule time outside of class to explore vr projects in the virl lab"
46,,,"if students have their own vr setup, they are allowed to use that at home"
47,,,"grading policy to aid in understanding the method by which your project assignments are evaluated, read thefollowing carefully"
48,,,the actual grading criteria will be related to these categories but will be more specificin nature
49,,,f: 59 and below:the student work is unresolved; theintentions are unclear and major criteria or goalslack resolution
50,,,presentation is incomplete and/or of poor quality
51,,,"there is a complete lack of problemsolving, creative content and/or technical merit"
52,,,page4of9 course s yllabus d: 60 -69:the solution has problems in two or moremajor areas; skill and design development ismarginal or incomplete
53,,,the project lacks imagination and/or design potential
54,,,"c: 70 -79:the student has solved the problem, butthe solution lacks depth of understanding; someprogram goals are not completely satisfied and the solution contains little promise even though mostissues have been addressed"
55,,,b: 80 -89:the student work shows imagination andpotential
56,,,presentation and design content is good;program requirements are fulfilled but in need of more refinement or development
57,,,there are no majorissues that would require a total redesign of the project
58,,,a: 90- 100:the student work has imagination and thesolutions to the problems show understanding andthought
59,,,the problem solution is highly developed and well presented; the entire assignment showsdepth and breadth and is well coordinated
60,,,the assignment’s potential has been achieved
61,,,peer evaluation the final group project will be turned in with peer evaluation forms
62,,,students will give themselves andeach other scores on the following criteria: 1
63,,,reliable for meetings2
64,,,contributes ideas to the group3
65,,,conducts research4
66,,,gives input for work in progress5
67,,,individual contribution late work policy ●late work will have 10 points deducted for every day that it is late
68,,,work submitted by a student as makeup work for an excused absence is not considered late work and isexempted from the late work policy (student rule 7)
69,,,course schedule class attendance is expected
70,,,students should report any known future absences at least one week prior to the absence
71,,,any graded class activities missed (e.g.
72,,,"exams, presentations, homework submissions) during unapproved absences cannot be made up without the instructor’s prior approval and a valid excuse"
